ship_postal_code,ship_city,ship_state
201310.0,Noida,Uttar Pradesh
804421.0,Arwal,Bihar
816107.0,Pakaur,Jharkhand
686664.0,Ernakulam,Kerala
641041.0,Coimbatore,Tamil Nadu
500080.0,Hyderabad,Telangana
522529.0,Phirangipuram,Andhra Pradesh
826001.0,Dhanbad,Jharkhand
302004.0,Jaipur,Rajasthan
600004.0,Chennai,Tamil Nadu
638459.0,Punjaipuliampatti,Tamil Nadu
560093.0,Bengaluru,Karnataka
636121.0,Attur,Tamil Nadu
700024.0,Kolkata,West Bengal
516001.0,Kadapa,Andhra Pradesh
400093.0,Mumbai,Maharashtra
222125.0,Badlapur,Uttar Pradesh
302006.0,Jaipur,Rajasthan
313002.0,Udaipurudipur,Rajasthan
560004.0,Bangalore,Karnataka
144102.0,Adampur,Punjab
507303.0,Sathupally,Telangana
571127.0,"Chamarajanagar, District And Subdistrict",Karnataka
635103.0,Krishnagiri,Tamil Nadu
572102.0,Tumakuru,Karnataka
751012.0,Bhubaneswar,Odisha
122101.0,Gurugram,Haryana
411042.0,Pune,Maharashtra
141003.0,Ludhiana,Punjab
411060.0,Pune,Maharashtra
209863.0,Unnao,Uttar Pradesh
600113.0,Chennai,Tamil Nadu
600054.0,Chennai,Tamil Nadu
491995.0,Kawardha,Chhattisgarh
390009.0,Vadodara,Gujarat
441904.0,Bhandara,Maharashtra
781006.0,Guwahati,Assam
431113.0,Aurangabad,Maharashtra
500096.0,Hyderabad,Telangana
403401.0,Ponda,Goa
311001.0,Bhilwara,Rajasthan
400610.0,Thane,Maharashtra
122102.0,Sohna,Haryana
690109.0,Kannamangalam Alappuzha District,Kerala
686006.0,Kottayam,Kerala
400018.0,Mumbai,Maharashtra
445202.0,Darwha,Maharashtra
500035.0,Hyderabad,Telangana
382007.0,Gandhinagar,Gujarat
411005.0,Pune,Maharashtra
121008.0,Faridabad,Haryana
380052.0,Ahmedabad,Gujarat
122006.0,Gurugram,Haryana
676107.0,Tirur,Kerala
600110.0,Chennai,Tamil Nadu
160022.0,Chandigarh,Chandigarh
834008.0,Ranchi,Jharkhand
742101.0,Berhampore,West Bengal
440009.0,Nagpur,Maharashtra
683110.0,Kadungalloor,Kerala
400050.0,Mumbai,Maharashtra
524003.0,Nellore,Andhra Pradesh
801503.0,Patna,Bihar
631502.0,Kancheepuram,Tamil Nadu
500097.0,Hyderabad,Telangana
450001.0,Khandwa,Madhya Pradesh
391101.0,Vadodara,Gujarat
483504.0,Murwara Katni,Madhya Pradesh
768002.0,Sambalpur,Odisha
845454.0,Majhaulia,Bihar
396210.0,Daman,Dadra And Nagar
641105.0,Madukkarai,Tamil Nadu
690573.0,Karunagappally,Kerala
400705.0,Navi Mumbai,Maharashtra
500029.0,Hyderabad,Telangana
226018.0,Lucknow,Uttar Pradesh
415301.0,Sangli,Maharashtra
431003.0,Aurangabad,Maharashtra
560099.0,Bengaluru,Karnataka
600058.0,Chennai,Tamil Nadu
760001.0,Berhampur,Odisha
411008.0,Pune,Maharashtra
411007.0,Pune,Maharashtra
122505.0,Gurugram,Haryana
440027.0,Nagpur,Maharashtra
781036.0,Guwahati,Assam
751024.0,Bhubaneswar,Odisha
110024.0,New Delhi,Delhi
574224.0,Beltangadi,Karnataka
534204.0,Pedaamiram,Andhra Pradesh
522006.0,Guntur,Andhra Pradesh
201002.0,Ghaziabad,Uttar Pradesh
516356.0,Kadapa,Andhra Pradesh
431009.0,Aurangabad,Maharashtra
560049.0,Bengaluru,Karnataka
231223.0,Bijpur,Uttar Pradesh
800007.0,Patna,Bihar
442001.0,Wardha,Maharashtra
122009.0,Gurugram,Haryana
125050.0,Fatehabad,Haryana
827013.0,Bokaro Steel City,Jharkhand
600074.0,Chennai,Tamil Nadu
415304.0,Kadegaon,Maharashtra
171005.0,Shimla,Himachal Pradesh
500064.0,Hyderabad,Telangana
781028.0,Guwahati,Assam
712235.0,Konnagar,West Bengal
400706.0,Navi Mumbai,Maharashtra
682314.0,Mulamthuruthy,Kerala
500061.0,Secunderabad,Telangana
171011.0,Totu,Himachal Pradesh
671319.0,Udma,Kerala
524004.0,Nellore,Andhra Pradesh
627764.0,Rayagiri,Tamil Nadu
171102.0,Bilaspur,Himachal Pradesh
110021.0,New Delhi,Delhi
700053.0,Kolkata,West Bengal
396445.0,Navsari,Gujarat
148109.0,Barnala,Punjab
571401.0,Mandya,Karnataka
700092.0,Kolkata,West Bengal
421203.0,Dombivli(E),Maharashtra
474020.0,Gwalior,Madhya Pradesh
600059.0,Kanchipuram,Tamil Nadu
670571.0,Kannur,Kerala
700102.0,Kolkata,West Bengal
392020.0,Vilayat Gidc,Gujarat
507002.0,Khammam,Telangana
575003.0,Mangaluru,Karnataka
638052.0,Sipcot Perundurai,Tamil Nadu
700084.0,Kolkata,West Bengal
411038.0,Pune,Maharashtra
603209.0,Maraimalainagar,Tamil Nadu
570017.0,Mysuru,Karnataka
855115.0,Kishanganj,Bihar
695581.0,Thiruvananthapuram,Kerala
845438.0,Bettiah,Bihar
735214.0,Dist Alipurduar,West Bengal
494441.0,Barsur,Chhattisgarh
602117.0,Chennai,Tamil Nadu
691583.0,Panmana,Kerala
492112.0,Sankra,Chhattisgarh
737126.0,Namchi,Sikkim
249403.0,Sidcul Haridwar,Uttarakhand
401501.0,Boisar,Maharashtra
570004.0,Mysuru,Karnataka
685595.0,Thodupuzha,Kerala
612104.0,Thiruvidaimarudur,Tamil Nadu
400605.0,Thane,Maharashtra
825409.0,Jhumri Tilaiya,Jharkhand
194101.0,Leh,Jammu & Kashmir
713206.0,Durgapur,West Bengal
831017.0,Jamshedpur,Jharkhand
583123.0,Jsw Steel Plant Township,Karnataka
122003.0,Gurugram,Haryana
232101.0,Mughalsarai,Uttar Pradesh
500025.0,Secunderabad,Telangana
629251.0,"Colachal, Kanya Kumari District",Tamil Nadu
400013.0,Mumbai,Maharashtra
121004.0,Faridabad,Haryana
403509.0,Anjuna Bardez Go,Goa
700159.0,"New Town, Kolkata",West Bengal
422001.0,Nashik,Maharashtra
221106.0,Varanas,Uttar Pradesh
713216.0,Durgapur,West Bengal
560095.0,Bengaluru,Karnataka
600092.0,Chennai,Tamil Nadu
682024.0,Edapally,Kerala
176310.0,Chamba,Himachal Pradesh
410218.0,Navi Mumbai,Maharashtra
600001.0,Chennai,Tamil Nadu
682023.0,"Vaduthala,Kochi",Kerala
460004.0,Betul Bazar,Madhya Pradesh
637505.0,Vennandur,Tamil Nadu
380055.0,Ahmedabad,Gujarat
577002.0,Davanagere,Karnataka
535591.0,Salur,Andhra Pradesh
415002.0,Satara,Maharashtra
700144.0,Baruipur,West Bengal
721140.0,Debra,West Bengal
382330.0,Ahmedabad,Gujarat
799010.0,Agartala,Tripura
721429.0,Egra,West Bengal
421504.0,Badlapur,Maharashtra
641046.0,Coimbatore,Tamil Nadu
251309.0,Town.Budhana Village. Husainpur Kalan,Uttar Pradesh
700095.0,Kolkata,West Bengal
482003.0,Jabalpur,Madhya Pradesh
192123.0,Tral,Jammu & Kashmir
134114.0,Panchkula,Haryana
226008.0,Lucknow,Uttar Pradesh
500004.0,Hyderabad,Telangana
400008.0,Mumbai,Maharashtra
110025.0,New Delhi,Delhi
246763.0,Najibabad,Uttar Pradesh
500076.0,Hyderabad,Telangana
535145.0,Srungavarapukota,Andhra Pradesh
600126.0,Chennai,Tamil Nadu
495330.0,Takhatpur,Chhattisgarh
134116.0,Panchkula,Haryana
671310.0,Maniyat,Kerala
180005.0,Jammu,Jammu & Kashmir
380060.0,Ahmedabad,Gujarat
144022.0,Jalandhar,Punjab
721101.0,Medinipur,West Bengal
812001.0,Bhagalpur,Bihar
249201.0,Rishikesh,Uttarakhand
490006.0,Bhilai,Chhattisgarh
700016.0,Kolkata,West Bengal
441204.0,Wcl Umred,Maharashtra
770002.0,Sundargarh,Odisha
502291.0,Sadasivpet,Telangana
695564.0,Thiruvananthapuram,Kerala
390008.0,Vadodara,Gujarat
831013.0,Jamshedpur,Jharkhand
400002.0,Mumbai,Maharashtra
226003.0,Lucknowlucknow,Uttar Pradesh
361335.0,Dwarka,Gujarat
686536.0,Kottayam,Kerala
452001.0,Indore,Madhya Pradesh
440034.0,Nagpur,Maharashtra
822101.0,Daltonganj,Jharkhand
751013.0,Bhubaneswar,Odisha
628004.0,Thoothukkudi,Tamil Nadu
403206.0,Bambolim,Goa
160030.0,Chandigarh,Chandigarh
400025.0,Mumbai,Maharashtra
631501.0,Kancheepuram,Tamil Nadu
500047.0,Hyderabad,Telangana
131001.0,Sonipat,Haryana
400059.0,Mumbai,Maharashtra
680687.0,Chentrappinni,Kerala
415612.0,Ratnagiri,Maharashtra
181131.0,Arnia,Jammu & Kashmir
831004.0,Jamshedpur,Jharkhand
627358.0,Tirunelveli,Tamil Nadu
400091.0,Mumbai,Maharashtra
396125.0,Pardi,Gujarat
283202.0,Etmadpur,Uttar Pradesh
473335.0,Isagarh,Madhya Pradesh
422013.0,Nashik,Maharashtra
244001.0,Moradabad,Uttar Pradesh
274602.0,Deoria,Uttar Pradesh
110002.0,New Delhi,Delhi
575029.0,Mangaluru,Karnataka
110005.0,Joshi Road Karol Bagh New Delhi,Delhi
208001.0,Kanpur,Uttar Pradesh
110062.0,New Delhi,Delhi
530026.0,Visakhapatnam,Andhra Pradesh
831009.0,Jamshedpur,Jharkhand
521121.0,Avanigadda,Andhra Pradesh
501359.0,Maheswaram Mandal,Telangana
600123.0,Chennai,Tamil Nadu
721126.0,Kharagpur,West Bengal
160014.0,Chandigarh,Chandigarh
402104.0,Utekhol,Maharashtra
171301.0,Shimla,Himachal Pradesh
570009.0,Mysore,Karnataka
515001.0,Anantapur,Andhra Pradesh
695608.0,Thiruvananthapuram,Kerala
670307.0,Payyannur,Kerala
400708.0,Navi Mumbai,Maharashtra
848101.0,Samastipur,Bihar
380008.0,Ahmedabad,Gujarat
413501.0,Osmanabad,Maharashtra
400028.0,Mumbai,Maharashtra
584102.0,Raichur,Karnataka
625512.0,Andipatti Jakkampatti,Tamil Nadu
403709.0,Margao,Goa
700101.0,Kolkata,West Bengal
581301.0,Karwar,Karnataka
524002.0,Nellore,Andhra Pradesh
134113.0,Panchkula,Haryana
482001.0,Jabalpur,Madhya Pradesh
799001.0,Agartala,Tripura
500048.0,Hyderabad,Telangana
110095.0,New Delhi,Delhi
520008.0,Vijayawada,Andhra Pradesh
844504.0,Mahnar Bazar,Bihar
825301.0,Hazaribagh,Jharkhand
800014.0,Patna,Bihar
535240.0,Vizianagaram A,Andhra Pradesh
631002.0,Arakonam,Tamil Nadu
577204.0,Industrial Area Devakathikoppa And Sidlipura,Karnataka
249408.0,Haridwar,Uttarakhand
574203.0,Puttur,Karnataka
571216.0,Tuchamakeri,Karnataka
768005.0,Sambalpur,Odisha
841226.0,Siwan,Bihar
400022.0,Mumbai,Maharashtra
700063.0,Kolkata,West Bengal
500051.0,Hyderabad,Telangana
506167.0,Jangaon,Telangana
682039.0,Ernakulam,Kerala
341510.0,Merta City,Rajasthan
689676.0,Ranni,Kerala
445203.0,Digras,Maharashtra
753008.0,Cuttack,Odisha
400056.0,Mumbai,Maharashtra
144004.0,Jalandhar,Punjab
534004.0,Eluru,Andhra Pradesh
600018.0,Chennai,Tamil Nadu
781031.0,North Guwahati,Assam
505188.0,Ramagundam,Telangana
743145.0,Kanchrapara,West Bengal
624703.0,Dindigul,Tamil Nadu
500024.0,Hyderabad,Telangana
712103.0,Hugli Chinsurah,West Bengal
248002.0,Dehradun,Uttarakhand
600070.0,Chennai,Tamil Nadu
333026.0,Chirawa,Rajasthan
583219.0,Hoovina Hadagalli,Karnataka
721607.0,Haldia,West Bengal
125051.0,Ratia,Haryana
132041.0,Indri,Haryana
695574.0,Thiruvananthapuram,Kerala
,,
587313.0,Mudhol,Karnataka
342010.0,Jodhpur,Rajasthan
431001.0,Aurangabad,Maharashtra
110018.0,New Delhi,Delhi
751002.0,Bhubaneswar,Odisha
570007.0,Mysuru,Karnataka
524001.0,Nellore,Andhra Pradesh
713102.0,Burdwan,West Bengal
302001.0,Jaipur,Rajasthan
620017.0,Tiruchirappalli,Tamil Nadu
110089.0,New Delhi,Delhi
600017.0,Chennai,Tamil Nadu
380059.0,Ahmedabad,Gujarat
785640.0,Sibsagar,Assam
400060.0,Mumbai,Maharashtra
533103.0,Rajahmundry,Andhra Pradesh
608001.0,Chidambaram,Tamil Nadu
400701.0,Navi Mumbai,Maharashtra
673506.0,Vadakara,Kerala
721305.0,Kharagpur,West Bengal
411017.0,Pune,Maharashtra
700041.0,Kolkata,West Bengal
641034.0,Coimbatore,Tamil Nadu
533005.0,Kakinada,Andhra Pradesh
500018.0,Hyderabad,Telangana
614901.0,Thanjavur,Tamil Nadu
761200.0,Parlakhemundi,Odisha
743235.0,Bangaon,West Bengal
393130.0,Bharuch,Gujarat
854105.0,Katihar,Bihar
571403.0,Mandya,Karnataka
522403.0,"Sattenapalli(Md),Guntur(Dt)",Andhra Pradesh
743252.0,Gobardanga,West Bengal
795001.0,Imphal,Manipur
641004.0,Coimbatore,Tamil Nadu
600030.0,Chennai,Tamil Nadu
801103.0,Bihta Patna District,Bihar
800004.0,Patna,Bihar
695582.0,Thiruvananthapuram,Kerala
400703.0,Navi Mumbai,Maharashtra
122016.0,Gurugram,Haryana
533101.0,Rajahmundry,Andhra Pradesh
382470.0,Ahmedabad,Gujarat
210001.0,Banda,Uttar Pradesh
411035.0,Pimpri Chinchwad,Maharashtra
815383.0,Deoghar,Jharkhand
683511.0,Aluva,Kerala
521108.0,Vijayawada,Andhra Pradesh
410209.0,Navi Mumbai,Maharashtra
452016.0,Indore,Madhya Pradesh
520002.0,Vijayawada,Andhra Pradesh
403715.0,South Goa,Goa
123106.0,Dharuhera,Haryana
125001.0,Hisar,Haryana
133203.0,Ambala,Haryana
560079.0,Bengaluru,Karnataka
411030.0,Pune,Maharashtra
580030.0,Hubballi,Karnataka
243601.0,Budaun,Uttar Pradesh
737102.0,Upper Tadong,Sikkim
560082.0,Bengaluru,Karnataka
421003.0,Ulhasnagar,Maharashtra
396191.0,Vapi,Gujarat
530011.0,Visakhapatnam,Andhra Pradesh
400075.0,Mumbai,Maharashtra
752055.0,Khordha,Odisha
141013.0,Ludhiana,Punjab
424002.0,Dhule,Maharashtra
600116.0,Chennai,Tamil Nadu
110088.0,New Delhi,Delhi
110022.0,New Delhi,Delhi
395002.0,Surat,Gujarat
641009.0,Coimbatore,Tamil Nadu
400612.0,Thane,Maharashtra
711410.0,Ratanpota,West Bengal
121001.0,Faridabad,Haryana
795005.0,Imphal,Manipur
600011.0,Chennai,Tamil Nadu
390022.0,Vadodara,Gujarat
670305.0,Cheruthazham,Kerala
600062.0,Chennai,Tamil Nadu
632602.0,Gudiyatham,Tamil Nadu
522647.0,Vinukonda,Andhra Pradesh
500044.0,Hyderabad,Telangana
800025.0,Patna,Bihar
263145.0,Rudrapur,Uttarakhand
501101.0,Vikarabad,Telangana
122010.0,Gurugram,Haryana
110064.0,New Delhi,Delhi
531031.0,Anakapalle,Andhra Pradesh
360004.0,Rajkot,Gujarat
492001.0,Raipur,Chhattisgarh
600118.0,Chennai,Tamil Nadu
243122.0,Bareilly,Uttar Pradesh
400006.0,Mumbai,Maharashtra
190003.0,Srinagar,Jammu & Kashmir
431720.0,Palam,Maharashtra
689546.0,Pathanamthitta,Kerala
486331.0,Mauganj,Madhya Pradesh
815351.0,Jamtara,Jharkhand
744102.0,Port Blair,Andaman & Nicobar 
801110.0,Paliganj,Bihar
122103.0,Hsiidc Sohna,Haryana
632013.0,Konavattam,Tamil Nadu
334005.0,Bikaner,Rajasthan
140507.0,Dera Bassi Industrial Area,Punjab
524005.0,Nellore,Andhra Pradesh
641402.0,Sulur,Tamil Nadu
221007.0,Varanasi,Uttar Pradesh
600023.0,Chennai,Tamil Nadu
243201.0,Baheri,Uttar Pradesh
122011.0,Gurugram,Haryana
461775.0,Pipariya,Madhya Pradesh
590001.0,Belagavi,Karnataka
143521.0,Gurdaspur,Punjab
534250.0,Palacole,Andhra Pradesh
629203.0,Vellichantai,Tamil Nadu
721137.0,Mecheda,West Bengal
831012.0,Jamshedpur,Jharkhand
602001.0,Thiruvallur,Tamil Nadu
573201.0,Hassan (Amazon Arun),Karnataka
160055.0,Mohali,Punjab
600051.0,Chennai,Tamil Nadu
403601.0,Margao,Goa
400084.0,Mumbai,Maharashtra
248140.0,Dehradun,Uttarakhand
144007.0,Jalandhar,Punjab
600006.0,Chennai,Tamil Nadu
211008.0,Allahabad,Uttar Pradesh
786152.0,Tinsukia,Assam
135001.0,Yamunanagar,Haryana
490001.0,Bhilai,Chhattisgarh
765022.0,Gunupur,Odisha
637001.0,Namakkal,Tamil Nadu
782447.0,Lumding,Assam
600008.0,Chennai,Tamil Nadu
799004.0,Agartala,Tripura
600056.0,Chennai,Tamil Nadu
152002.0,Firozpur,Punjab
160062.0,Mohali,Punjab
713403.0,Sukdal,West Bengal
441614.0,Gondiya,Maharashtra
713104.0,Burdwan,West Bengal
400086.0,Mumbai,Maharashtra
689654.0,Pathanamthitta,Kerala
570011.0,Mysore,Karnataka
854303.0,Purnia,Bihar
577501.0,Chitradurga,Karnataka
221005.0,Varanasi,Uttar Pradesh
144002.0,Jalandhar,Punjab
625513.0,Bodinayakanur,Tamil Nadu
231219.0,Obra Sonebhadra,Uttar Pradesh
110027.0,New Delhi,Delhi
600119.0,Chennai,Tamil Nadu
560062.0,Bengaluru,Karnataka
673016.0,Kozhikode,Kerala
415001.0,Satara,Maharashtra
571428.0,Maddur,Karnataka
639004.0,Karur,Tamil Nadu
753003.0,Cuttack,Odisha
585222.0,Sedam,Karnataka
244713.0,Kashipur,Uttarakhand
411020.0,Pune,Maharashtra
390012.0,Vadodara,Gujarat
713303.0,Asansol,West Bengal
180010.0,Jammu,Jammu & Kashmir
600069.0,Chennai,Tamil Nadu
793002.0,Shillong,Meghalaya
613402.0,Pudukkottai,Tamil Nadu
700060.0,Kolkata,West Bengal
425001.0,Jalgaon,Maharashtra
700085.0,Kolkata,West Bengal
815301.0,Giridih,Jharkhand
673310.0,Azhiyur,Kerala
847304.0,Kamtaul,Bihar
481661.0,Mandla,Madhya Pradesh
641038.0,Coimbatore,Tamil Nadu
534202.0,Bhimavaram,Andhra Pradesh
332311.0,Lachhmangarh,Rajasthan
577201.0,Shivamogga,Karnataka
493118.0,Bhatapara,Chhattisgarh
273164.0,Jugauli,Uttar Pradesh
243502.0,Bareilly,Uttar Pradesh
560045.0,Bengaluru,Karnataka
600016.0,Chennai,Tamil Nadu
400104.0,Mumbai,Maharashtra
625014.0,Madurai,Tamil Nadu
682020.0,Ernakulam,Kerala
110081.0,New Delhi,Delhi
144001.0,Jalandhar,Punjab
505212.0,Ratnapur,Telangana
431005.0,Aurangabad,Maharashtra
700126.0,Barasat,West Bengal
440002.0,Nagpur,Maharashtra
400051.0,Mumbai,Maharashtra
781022.0,Guwahati,Assam
491445.0,Dongargarh,Chhattisgarh
342026.0,Jodhpur,Rajasthan
209601.0,Fatehgarh,Uttar Pradesh
212635.0,Bindki,Uttar Pradesh
391330.0,Vadodara,Gujarat
534005.0,Eluru,Andhra Pradesh
400071.0,Mumbai,Maharashtra
562107.0,Bengaluru,Karnataka
500092.0,Hyderabad,Telangana
391410.0,Vadodara,Gujarat
700038.0,Kolkata,West Bengal
752104.0,Pipili,Odisha
160059.0,Mohali,Punjab
226001.0,Lucknow,Uttar Pradesh
212201.0,Bharwari,Uttar Pradesh
456006.0,Ujjain,Madhya Pradesh
181123.0,Jammu,Jammu & Kashmir
585401.0,Bidar,Karnataka
403707.0,Navelim,Goa
530052.0,Visakhapatnam,Andhra Pradesh
110076.0,New Delhi,Delhi
690533.0,Krishnapuram,Kerala
410208.0,Navi Mumbai,Maharashtra
531027.0,Visakhapatnam,Andhra Pradesh
515425.0,Narpala,Andhra Pradesh
400023.0,Mumbai,Maharashtra
570022.0,Mysore,Karnataka
334001.0,Bikaner,Rajasthan
847225.0,Madhubani,Bihar
632403.0,Ranipettai,Tamil Nadu
414003.0,Ahmadnagar,Maharashtra
560030.0,Bengaluru,Karnataka
788151.0,Hailakandi,Assam
322201.0,Gangapur City,Rajshthan
500027.0,Hyderabad,Telangana
700157.0,New Town,West Bengal
444506.0,Risod,Maharashtra
390013.0,Vadodara,Gujarat
110041.0,New Delhi,Delhi
110011.0,New Delhi,Delhi
431605.0,Nanded,Maharashtra
395001.0,Surat,Gujarat
695010.0,Thiruvananthapuram,Kerala
802101.0,Buxar,Bihar
670643.0,Mangattidam,Kerala
462030.0,Bhopal,Madhya Pradesh
500060.0,"Phanigiri Road,Chaitanyapuri,Hyderabad",Telangana
302017.0,Jaipur,Rajasthan
852131.0,Supaul,Bihar
627003.0,Tirunelveli,Tamil Nadu
638008.0,Pallipalayam,Tamil Nadu
110067.0,New Delhi,Delhi
380061.0,Ahmedabad,Gujarat
110091.0,New Delhi,Delhi
482005.0,Jabalpur,Madhya Pradesh
400103.0,Mumbai,Maharashtra
110049.0,New Delhi,Delhi
110060.0,New Delhi,Delhi
680027.0,Thrissur,Kerala
711101.0,Howrah,West Bengal
246149.0,Kotdwara,Uttarakhand
335001.0,Sriganganagar,Rajasthan
474009.0,Gwalior,Madhya Pradesh
600026.0,Chennai,Tamil Nadu
302029.0,Jaipur,Rajasthan
422002.0,Nashik,Maharashtra
641604.0,Tiruppur,Tamil Nadu
574104.0,Karkal,Karnataka
562122.0,Bengaluru,Karnataka
462001.0,Bhopal,Madhya Pradesh
786602.0,Duliajan,Assam
600044.0,Kanchipuram,Tamil Nadu
614904.0,Orathanadu,Tamil Nadu
360311.0,Gondal,Gujarat
273008.0,Gorakhpur,Uttar Pradesh
411015.0,Pune,Maharashtra
390020.0,Vadodara,Gujarat
695543.0,Thiruvananthapuram,Kerala
515004.0,Anantapur,Andhra Pradesh
462016.0,Bhopal,Madhya Pradesh
700133.0,Kolkata,West Bengal
574231.0,Narikombu,Karnataka
415523.0,Phaltan,Maharashtra
534447.0,Jangareddigudem,Andhra Pradesh
495454.0,Korba,Chhattisgarh
110001.0,Delhi,Delhi
110031.0,New Delhi,Delhi
628002.0,Thoothukkudi,Tamil Nadu
400614.0,Navi Mumbai,Maharashtra
132117.0,Nilokheri,Haryana
679303.0,Pattambi,Kerala
600085.0,Chennai,Tamil Nadu
834005.0,Ranchi,Jharkhand
691602.0,Thrikkaruva,Kerala
327001.0,Banswara,Rajasthan
394101.0,Surat,Gujarat
360006.0,Rajkot,Gujarat
415712.0,Dapoli,Maharashtra
583104.0,Bellary,Karnataka
517501.0,Tirupati,Andhra Pradesh
400070.0,Mumbai,Maharashtra
600094.0,Chennai,Tamil Nadu
534001.0,Eluru,Andhra Pradesh
600075.0,Chennai,Tamil Nadu
284003.0,Jhansi,Uttar Pradesh
600047.0,Chennai,Tamil Nadu
700056.0,Kolkata,West Bengal
501301.0,Hyderabad,Telangana
609602.0,Karaikal,Puducherry
391740.0,Vadodara,Gujarat
630211.0,Tirupathur Sivaganga District,Tamil Nadu
421601.0,"Dhasai, Shahapur",Maharashtra
271801.0,Bahraich,Uttar Pradesh
173211.0,Solan,Himachal Pradesh
534239.0,Bhimavaram,Andhra Pradesh
411026.0,Pimpri Chinchwad,Maharashtra
226020.0,Lucknow,Uttar Pradesh
180001.0,Jammu,Jammu & Kashmir
440008.0,Nagpur,Maharashtra
500074.0,Hyderabad,Telangana
686579.0,Kottayam,Kerala
534312.0,Koyyalagudem,Andhra Pradesh
421302.0,Thane,Maharashtra
686002.0,Kottayam,Kerala
571313.0,Chamarajanagar,Karnataka
400082.0,Mumbai,Maharashtra
700052.0,Kolkata,West Bengal
110093.0,Delhi,Delhi
734301.0,Kalimpong,West Bengal
412412.0,Pune,Maharashtra
396321.0,Bilimora,Gujarat
580020.0,Hubballi,Karnataka
670581.0,Taliparamba,Kerala
360002.0,Rajkot,Gujarat
700040.0,Kolkata,West Bengal
425409.0,Shahada,Maharashtra
533213.0,Uppalaguptam,Andhra Pradesh
400020.0,Mumbai,Maharashtra
843119.0,Muzaffarpur,Bihar
506252.0,Warangal,Telangana
712201.0,Serampore,West Bengal
506002.0,Warangal,Telangana
110046.0,New Delhi,Delhi
411027.0,Pune,Maharashtra
678556.0,Palakkad,Kerala
530051.0,Visakhapatnam,Andhra Pradesh
425305.0,Varangaon,Maharashtra
530007.0,Visakhapatnam,Andhra Pradesh
303007.0,Bagru,Rajasthan
500039.0,Hyderabad,Telangana
689581.0,Pathanamthitta,Kerala
424001.0,Dhule,Maharashtra
503224.0,Armur,Telangana
231225.0,Parasi/Anpara,Uttar Pradesh
695125.0,Thiruvananthapuram,Kerala
605012.0,Puducherry,Puducherry
641005.0,Coimbatore,Tamil Nadu
532001.0,Srikakulam,Andhra Pradesh
683594.0,Chendamangalam,Kerala
422207.0,Nasik,Maharashtra
854318.0,Forbesganj,Bihar
502285.0,Eddumailaram,Telangana
393001.0,Ankleshwar,Gujarat
500026.0,Secunderabad,Telangana
841438.0,Mirganj,Bihar
689121.0,Chengannur,Kerala
670672.0,Chockli,Kerala
276128.0,Azamgarh,Uttar Pradesh
476337.0,Sheopur,Madhya Pradesh
226006.0,Lucknow,Uttar Pradesh
682005.0,Kochi,Kerala
421501.0,Ambarnath,Maharashtra
274701.0,Bhatni Bazar (Deoria),Uttar Pradesh
686631.0,Ettumanoor,Kerala
600095.0,Chennai,Tamil Nadu
522007.0,Guntur,Andhra Pradesh
122503.0,Pataudi,Haryana
190012.0,Srinagar,Jammu & Kashmir
390007.0,Vadodara,Gujarat
721657.0,Haldia,West Bengal
577205.0,Shivamogga,Karnataka
228001.0,Sultanpur,Uttar Pradesh
517123.0,Chittoor District,Andhra Pradesh
844114.0,Vaishali,Bihar
416008.0,Kolhapur,Maharashtra
110065.0,New Delhi,Delhi
700023.0,Kolkata,West Bengal
474006.0,Gwalior,Madhya Pradesh
590016.0,Belagavi,Karnataka
641025.0,Coimbatore,Tamil Nadu
560015.0,Bengaluru,Karnataka
632014.0,Vellore,Tamil Nadu
744101.0,Port Blair,Andaman & Nicobar 
712104.0,Bandel,West Bengal
630709.0,"Ilayangudi, Sivagangai",Tamil Nadu
700114.0,Panihati,West Bengal
560092.0,Bengaluru,Karnataka
680555.0,Thrissur,Kerala
500038.0,Hyderabad,Telangana
384001.0,Mahesana,Gujarat
440016.0,Nagpur,Maharashtra
382355.0,Gandhinagar,Gujarat
560073.0,Bengaluru,Karnataka
201017.0,Ghaziabad,Uttar Pradesh
625601.0,Periyakulam,Tamil Nadu
532127.0,Razam,Andhra Pradesh
845305.0,Raxaul Bazar,Bihar
784510.0,Udalguri,Assam
208002.0,Kanpur,Uttar Pradesh
124105.0,Badli,Haryana
500059.0,Hyderabad,Telangana
530017.0,Visakhapatnam,Andhra Pradesh
517502.0,Tirupati,Andhra Pradesh
385320.0,Bhabhar,Gujarat
670702.0,Mattannur,Kerala
380007.0,Ahmedabad,Gujarat
695017.0,Thiruvananthapuram,Kerala
673542.0,Villiappally,Kerala
501218.0,Hyderabad,Telangana
246444.0,Karnaprayag,Uttarakhand
400010.0,Mumbai,Maharashtra
751020.0,Bhubaneswar,Odisha
522124.0,Guntur Dist Ponnur,Andhra Pradesh
400004.0,Mumbai,Maharashtra
751014.0,Bhubaneswar,Odisha
560096.0,Bengaluru,Karnataka
462022.0,Bhopal,Madhya Pradesh
145001.0,Bungal,Punjab
679561.0,Kadikkad,Kerala
520013.0,Vijayawada,Andhra Pradesh
700018.0,Kolkata,West Bengal
632009.0,Vellore,Tamil Nadu
400055.0,Mumbai,Maharashtra
110070.0,New Delhi,Delhi
679551.0,Palakkad,Kerala
560038.0,Bengaluru,Karnataka
360001.0,Rajkot,Gujarat
600048.0,Chennai,Tamil Nadu
